time,scenario_name,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals
02:34:15,Landing,0.1459421838687468,0.258932700809056,0.019999999552965164,-0.019999999552965164,0.10999999940395355,97.0,-3.7866997999999996,-38.5519697,0.1,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,False,
02:34:16,Landing,0.16642825344070533,0.2682285756835526,0.029999999329447746,-0.019999999552965164,0.10999999940395355,97.0,-3.7866999999999997,-38.5519695,0.2,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,False,
02:34:17,Landing,0.17546920370985578,0.2503464299577773,0.029999999329447746,-0.019999999552965164,0.10999999940395355,100.0,-3.7867005,-38.5519695,0.2,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,False,
02:34:18,Landing,0.19664202794781135,0.27202736652934645,0.029999999329447746,-0.019999999552965164,0.10999999940395355,100.0,-3.7867005,-38.551969299999996,0.2,-3.786701,-38.551971699999996,0.026000000536441803,-3.7867,-38.551971,5,,False,False,
02:34:28,,,,,,,,,,,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,,False,
02:34:29,,0.1403753634269534,0.06283272491372789,-0.019999999552965164,-0.029999999329447746,0.009999999776482582,,-3.7867004,-38.551969799999995,0.2,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,False,
02:34:30,,0.13411428867590278,0.06479978774735405,-0.019999999552965164,-0.029999999329447746,0.009999999776482582,100.0,-3.7866994999999997,-38.551969899999996,0.2,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,False,
02:34:31,,0.12989940095028854,0.055553797664907284,-0.009999999776482582,-0.029999999329447746,0.009999999776482582,100.0,-3.7866996,-38.551969899999996,0.2,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,False,
02:34:32,,0.1667993005286119,0.07845846779980901,-0.009999999776482582,-0.019999999552965164,0.009999999776482582,100.0,-3.7867001,-38.5519695,0.3,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,False,
02:34:33,Arming,0.14804504922327144,0.06473317520963237,-0.009999999776482582,-0.019999999552965164,0.009999999776482582,100.0,-3.7867002999999997,-38.5519697,0.3,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,False,
02:34:34,TakingOff,0.1789110254212532,0.09150529004734084,-0.009999999776482582,-0.019999999552965164,0.009999999776482582,100.0,-3.7867002,-38.5519694,-0.0,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
